id,name,plus_code,price_level,rating,types,user_ratings_total,lat,lng,closest_metro,closest_metro_km,Quantity of nearest museum,Quantity of nearest art_gallery,Quantity of nearest shopping_mall,Quantity of nearest places_tourist_attraction,Quantity of nearest same establishment,opportunity_take_away,result,"distance_to_center, km"
680a715c6ca0c5ddfe9e13d0ba87900be244d075,Podkova,"{'compound_code': 'W89R+CH Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW89R+CH'}",2.0,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",96.0,59.9185733,30.34137519999999,['Пушкинская'],0.5201559084163397,27,6,20,30,99,0,384.0,1.981393164686218
52b4a47608c4bc3d6835002cff97b4c9e3a8c543,Gourmet Coffee House,"{'compound_code': 'W89Q+HH Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW89Q+HH'}",2.0,3.4,"['cafe', 'food', 'point_of_interest', 'establishment']",7.0,59.9189451,30.3389542,['Пушкинская'],0.41410373889568747,31,5,18,35,85,0,23.8,1.8829559245731486
749c2bd1e74129e4ed24571f8ab06156a14a24c6,Lusaf,"{'compound_code': 'W89J+RG Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW89J+RG'}",1.0,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,59.9196039,30.33132459999999,['Пушкинская'],0.15928655656384175,36,4,10,49,70,0,9.0,1.6708078266865312
9835e188ff1e1359f7235fdd29c887eac15146f0,Shaverma 24,"{'compound_code': 'W8FP+3G Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FP+3G'}",1.0,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",26.0,59.9227243,30.3362632,['Пушкинская'],0.053953832687960064,36,19,23,57,77,0,109.2,1.4388456096597286
078c15d99b649cbc8e01ac3915a6de5fd8ef363d,Барбекю Cafe & Grill,"{'compound_code': 'W8FM+23 Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW8FM+23'}",,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",35.0,59.92253099999999,30.332631,['Пушкинская'],0.17815339111058465,34,12,24,53,83,0,157.5,1.3779848315190235
7335e1b1b686a7ab5aceb3f1a2b7b0c66b637c46,Donner Siti,"{'compound_code': 'W8CQ+XF Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CQ+XF'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9224657,30.3386617,['Пушкинская'],0.1619567115641998,36,22,23,55,88,0,5.0,1.529667049492634
98758b2f78a57c09aa0efad63cac9ae04484ef96,More,"{'compound_code': 'W8CJ+W8 Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW8CJ+W8'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.922288,30.33079289999999,['Пушкинская'],0.18233259218925468,30,4,24,44,87,0,5.0,1.3735169766790123
7fd2e5d1f7647f765ea0c21376d4f91a464d13ec,Cofix,"{'compound_code': 'W89H+XH Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW89H+XH'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.91997539999999,30.3288967,['Пушкинская'],0.09651897178758446,30,4,16,44,77,0,5.0,1.6040067656003938
d82ec9859ee2906a72cfcfd700219e128443bb71,Столовая Dining Room,"{'compound_code': 'W8FJ+3C Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW8FJ+3C'}",,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",12.0,59.92265999999999,30.33100019999999,['Пушкинская'],0.2252327686475641,30,6,24,46,89,0,56.400000000000006,1.3366447409689843
89af7628c4d91c71287ed7b08b4ae1075bcaff5f,Baggins coffee,"{'compound_code': 'W8CR+W9 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CR+W9'}",,4.9,"['cafe', 'food', 'point_of_interest', 'establishment']",17.0,59.9223591,30.3409411,['Пушкинская'],0.2885057508259952,40,21,24,54,108,0,83.30000000000001,1.6092973024215655
53f5f16f2f29b4214c36806f2a72a5b4924e397c,"Kafe ""Pushkin""","{'compound_code': 'W88M+8W Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW88M+8W'}",,3.9,"['cafe', 'food', 'point_of_interest', 'establishment']",7.0,59.91577350000001,30.3347811,['Пушкинская'],0.6252483782863038,26,2,12,26,54,0,27.3,2.1324738203201714
bfbc36509cb37cbb252f6dccfe86e8abee0afe73,Crumbs Cafe,"{'compound_code': 'W8CV+P8 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CV+P8'}",2.0,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",164.0,59.921872,30.343324,['Пушкинская'],0.4244584341892312,35,22,28,51,117,0,770.8000000000001,1.731879809899579
8f0cc74f0c7944e9bddb1793d1b3a7c85ca82d98,Denov,"{'compound_code': 'W88M+7X Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW88M+7X'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,59.91568299999999,30.334907300000005,['Пушкинская'],0.6374502829255906,26,2,12,26,53,0,10.0,2.144095057556648
eb5e26f7afcd007a8c1209eceaf3f7c40132030e,Shaverma,"{'compound_code': 'W8FR+6R Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FR+6R'}",,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",117.0,59.9230153,30.342049599999992,['Пушкинская'],0.3592847898440753,34,24,25,51,122,0,491.40000000000003,1.5875836992198944
46565ef4c3285406ec9c2fb2424b4a096279ffd8,Gyro Plate,"{'compound_code': 'W8CV+FH Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CV+FH'}",,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",20.0,59.92122480000001,30.3439761,['Пушкинская'],0.4737107167449461,34,22,30,50,119,0,88.0,1.811343568496435
7196bd1a28acd9bec3216472bb45555be2e8ad7a,"""Ded Kho""","{'compound_code': 'W8FR+8P Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FR+8P'}",,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",106.0,59.92329729999999,30.3418521,['Пушкинская'],0.3569751039246799,36,23,26,52,116,0,477.0,1.556116616592116
69ddc7a72fca1c07fe56441c86008de2ca391375,Limitless,"{'compound_code': 'W8FH+7F Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW8FH+7F'}",,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",37.0,59.92322599999999,30.3287169,['Пушкинская'],0.2798874332595719,32,4,34,42,88,0,159.1,1.2455168361444802
f93f9520335a73377295b1618d0208289d412e67,Shaverma Ekspress,"{'compound_code': 'W8FQ+RC Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FQ+RC'}",,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",48.0,59.92454439999999,30.33862479999999,['Пушкинская'],0.29588257033625776,36,25,27,64,92,0,192.0,1.3359355653194909
c7ec7d69d50ace628aad40e35da1821a7078b63f,Кофейня «Флэт Уайт»,"{'compound_code': 'W89W+9H Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW89W+9H'}",,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",16.0,59.91839669999999,30.3463947,['Обводный канал'],0.4443340886254963,21,10,31,25,113,0,70.4,2.145885647950354
6d4c30180130297bfe1ed8a700b0eb793ad90899,"Kafe-Bar ""Chempion""","{'compound_code': 'W89W+6G Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW89W+6G'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.918034,30.3462519,['Обводный канал'],0.4104497493392557,17,8,29,16,113,0,5.0,2.1746782147227184
80b19f9aaae6d9d728112d13206afa4658910e64,"Cafe ""Khinkali & Wine""","{'compound_code': 'W89W+RV Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW89W+RV'}",1.0,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",104.0,59.919562,30.3471679,['Лиговский проспект'],0.4706824872981753,31,16,32,37,121,0,447.2,2.066993624379309
973e7274efee72e21174a3dc5a66c431856015c8,Ogurtsy,"{'compound_code': 'W8FG+F7 Admiralteyskiy, Saint Petersburg, Russia', 'global_code': '9GFGW8FG+F7'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.9236544,30.325743100000004,['Пушкинская'],0.3895266342905888,32,6,33,44,92,0,15.0,1.1769879734978241
7ab0dd7f9de2584560c059770f5673ff580f3936,Antaliya,"{'compound_code': 'W8CW+CW Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CW+CW'}",1.0,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",251.0,59.92104399999999,30.34730609999999,['Лиговский проспект'],0.4452788974263381,37,23,28,47,120,0,1129.5,1.9444389607637667
6743d99bf3004bb64f676a8d8b9ca01007bfaab2,Vostochnaya Kukhnya,"{'compound_code': 'W8CW+3X Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8CW+3X'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9202118,30.3474812,['Лиговский проспект'],0.4383338138244848,31,20,30,39,123,0,5.0,2.0214779579010256
1f0ec8447e6201a83cd94ded0d47fd03446ed0a1,Voskhod Kofe,"{'compound_code': 'W8GJ+C8 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8GJ+C8'}",,4.8,"['cafe', 'food', 'point_of_interest', 'establishment']",100.0,59.92603219999999,30.3308091,['Пушкинская'],0.4999404125415407,42,25,35,63,107,0,480.0,0.9767651652695787
3e6d1d958997e51747da2682a411b36f2abfcd03,"Khachapurnaya ""Chito Margalito""","{'compound_code': 'W993+Q3 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW993+Q3'}",2.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",105.0,59.919485,30.3526789,['Лиговский проспект'],0.2009238077386005,21,17,33,26,113,0,462.00000000000006,2.2756064829643114
cfe261dd30252fe9fe55fba84c900332b46c6512,Vatrushka,"{'compound_code': 'W9C2+RF Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C2+RF'}",,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",18.0,59.922092000000006,30.3511369,['Лиговский проспект'],0.2743192874305301,33,22,29,47,120,0,77.39999999999999,2.0113514460232307
521cc9191eebe4503873af2894e0fdef903dec48,Мята lounge,"{'compound_code': 'W992+PV Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW992+PV'}",,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",125.0,59.9192573,30.3522283,['Лиговский проспект'],0.2366816570706757,23,16,33,26,113,0,587.5,2.276688092919359
bf347bb127534f6ad9b20578eb07acad6ee65ca2,"Antikafe ""Fireplace""","{'compound_code': 'W9C2+7J Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C2+7J'}",,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",216.0,59.920653,30.351606,['Лиговский проспект'],0.20381120406219727,33,18,31,42,124,0,950.4000000000001,2.1407479074170523
a27ae7861206eb675a0032642c2e32707eec19d3,Baggins Coffee,"{'compound_code': 'W992+GW Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW992+GW'}",2.0,4.8,"['cafe', 'food', 'point_of_interest', 'establishment']",145.0,59.91885779999999,30.352349100000005,['Лиговский проспект'],0.265591802983879,20,16,30,26,112,0,696.0,2.313986471031941
a26e94bfe80dda499b937837feb7c027e42229e2,Булочная Ф. Вольчека № 27,"{'compound_code': 'W9C3+J2 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+J2'}",1.0,4.7,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",321.0,59.9215269,30.35255420000001,['Лиговский проспект'],0.1737848574545261,31,24,27,43,115,0,1508.7,2.1123850945584866
c57d88b82c321697a8846398d48d293bdd8bc9bb,"Tea shop ""Gudao""","{'compound_code': 'W9C4+Q6 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+Q6'}",,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9219445,30.355580100000005,['Лиговский проспект'],0.13472474287986155,17,16,26,28,98,0,4.0,2.2120862115751203
f87ef2030ac299e3cb5750c841f4d9111ade2c29,Mr. Cat Coffee,"{'compound_code': 'W9C4+PH Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+PH'}",,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",11.0,59.92180599999999,30.35642200000001,['Лиговский проспект'],0.1351080971825584,17,16,26,28,93,0,51.7,2.2587190940581663
c8d87f2ef8657e756a3998d590cf5819cabdcce6,Afrika,"{'compound_code': 'W89X+GJ Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW89X+GJ'}",1.0,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",714.0,59.91882829999999,30.34900319999999,['Лиговский проспект'],0.4093782048535284,21,16,33,25,110,0,3213.0,2.194774923227604
36c88aaf1e50cf529849c967c1cd41259b882051,Yuva cafe,"{'compound_code': 'W9C4+PM Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+PM'}",,4.6,"['cafe', 'food', 'point_of_interest', 'establishment']",201.0,59.921823,30.356731,['Лиговский проспект'],0.14587322552981585,17,16,26,26,93,0,924.5999999999999,2.2712683120965247
8a0aed8e353c896c09adf3d9edd7f019eab48d6a,Bakery №31,"{'compound_code': 'W9F2+55 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9F2+55'}",1.0,4.8,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",95.0,59.9229421,30.35043140000001,['Лиговский проспект'],0.3637233438385124,39,26,31,51,130,0,456.0,1.9190567795940439
4741114e1993479757f46258899a0cbc511023a3,Venskaya Kofeynya,"{'compound_code': 'W87X+X5 Frunzensky District, Saint Petersburg, Russia', 'global_code': '9GFGW87X+X5'}",2.0,3.6,"['cafe', 'food', 'point_of_interest', 'establishment']",34.0,59.9149656,30.347911199999995,['Обводный канал'],0.08645112747551441,13,3,22,6,79,0,122.4,2.5124502426025357
0c0a505aab6e391d0074ba0dd3ee629ea742bda1,Royal,"{'compound_code': 'W8FV+GC Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FV+GC'}",,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",73.0,59.9238079,30.3435524,['Пушкинская'],0.4656701947216009,40,26,27,60,122,0,306.6,1.5749792115364174
be5f185f1190d468a3e2cee083dc884fa433b864,Usad'ba,"{'compound_code': 'W994+8V Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW994+8V'}",2.0,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",163.0,59.91832100000001,30.357226,['Лиговский проспект'],0.2921151845694181,3,11,23,6,91,0,717.2,2.547126265658649
b153f728c9380d87aabf771813c2cd19d2d2ad79,Зелёная Комната,"{'compound_code': 'W9C4+Q9 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+Q9'}",,3.7,"['cafe', 'food', 'point_of_interest', 'establishment']",344.0,59.9219069,30.3559258,['Лиговский проспект'],0.13471910917502422,17,16,26,28,96,0,1272.8,2.229899739162198
cb31d89905d6c920fed2c3042e932451876c4003,Rayskiy Sad,"{'compound_code': 'W9C3+CF Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+CF'}",2.0,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",243.0,59.92101410000001,30.35369910000001,['Лиговский проспект'],0.09144447200810536,23,18,28,34,107,0,1020.6,2.1982027498951693
b8f73197d6e3f1ac4bad8dc210c1805eae4d4e21,Old city,"{'compound_code': 'W8FX+PG Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW8FX+PG'}",2.0,4.6,"['cafe', 'food', 'point_of_interest', 'establishment']",105.0,59.9243719,30.3488701,['Достоевская'],0.34929004311673284,50,40,33,64,133,0,482.99999999999994,1.7499995784183444
dd8ad129e2d9aa755683b0a1bfd4403e4b4c6dab,"Bulochnaya ""Babushka Pechet""","{'compound_code': 'W9C3+3M Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+3M'}",,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",71.0,59.9201449,30.3542334,['Лиговский проспект'],0.0877576443378585,19,18,30,24,109,0,319.5,2.2857521024555782
3bf0ac20e7843b7abde4bf3b3795ebeaefb053db,Smiley,"{'compound_code': 'W993+QF Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW993+QF'}",2.0,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",308.0,59.91942359999999,30.353672600000003,['Лиговский проспект'],0.17168101357654772,19,17,29,24,107,0,1293.6000000000001,2.3193466374607774
b19f5f3e2834d3dc504448c383f0db77e297482b,Chaykhana Khalyal',"{'compound_code': 'W993+QG Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW993+QG'}",,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9194535,30.3538458,['Лиговский проспект'],0.1639905043670697,19,17,29,24,108,0,1.0,2.3238234436109813
766035702339970c02d4c34d9fa64ddb7c781c5f,LeonCoffee,"{'compound_code': 'W9C3+H9 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+H9'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.92148400000001,30.353498,['Лиговский проспект'],0.1276329499038205,29,18,26,38,108,0,15.0,2.155072971858361
03ea40d3f311b31c08bd71fba422435e6025ced9,Bella,"{'compound_code': 'W9C3+H9 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+H9'}",,4.9,"['cafe', 'food', 'point_of_interest', 'establishment']",13.0,59.92148400000001,30.353498,['Лиговский проспект'],0.1276329499038205,29,18,26,38,108,0,63.7,2.155072971858361
74827ca7a7d78e394f8bf155728b8af4d05ec145,Baget Bul'var,"{'compound_code': 'W9C3+JH Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+JH'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,59.92152890000001,30.353973600000003,['Лиговский проспект'],0.11245258204824564,19,18,24,30,104,0,25.0,2.1719309505632385
662d3a03b7737acb0300c04b1f835433e1213f26,One Price Coffee,"{'compound_code': 'W9C3+GX Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+GX'}",,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",6.0,59.9212855,30.35497760000001,['Лиговский проспект'],0.06183098722125864,17,18,26,26,105,0,25.799999999999997,2.232286735917093
9f0a99adf33bbd28c2ffc2c4733a16ebb67a2f8f,Bright Light Coffe,"{'compound_code': 'W9C3+GX Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C3+GX'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9212855,30.35497760000001,['Лиговский проспект'],0.06183098722125864,17,18,26,26,105,0,5.0,2.232286735917093
4d2056d1452f3d83f15568712e66bde85d1f8e95,Baggins Coffee,"{'compound_code': 'W9C2+MR Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C2+MR'}",2.0,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",9.0,59.921641,30.35210799999999,['Лиговский проспект'],0.20175953326755927,31,24,27,43,115,0,45.0,2.0853389925258217
b7d49cd954170d49f056d8878a818ee1e9344afc,Tsekh85,"{'compound_code': 'W9C2+QJ Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C2+QJ'}",2.0,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",280.0,59.92190000000001,30.3516101,['Лиговский проспект'],0.24049040149715384,31,22,29,45,119,0,1316.0,2.045330120230701
3062e1749353f4c879869a14fa23f96f3dfd1f5a,KOCHI KOREAN FOOD,"{'compound_code': 'W9C4+Q7 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+Q7'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.92190720000001,30.355705100000005,['Лиговский проспект'],0.13179586102014065,17,16,26,28,98,0,15.0,2.220151973198204
bc29d29f323951a4d93758571ce36f4aabff9920,Паштелария Bica,"{'compound_code': 'W9C4+R4 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+R4'}",,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,59.9220561,30.355369300000003,['Лиговский проспект'],0.14601368672438986,17,16,26,28,97,0,8.0,2.195136441070391
0934851540df741d478b3dd5c626fec0df138fbb,812Shaverma,"{'compound_code': 'W9C4+Q9 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+Q9'}",,2.3,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.921923,30.3559307,['Лиговский проспект'],0.13651736381772694,17,16,26,28,96,0,6.8999999999999995,2.229014618116114
f739dbd05ec2099e99b3ef47ce51fc22f23cdddb,Volks Waфли,"{'compound_code': 'W9C4+PH Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+PH'}",,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.92180599999999,30.35642200000001,['Лиговский проспект'],0.1351080971825584,17,16,26,28,93,0,1.0,2.2587190940581663
a831a0d9785c34cf8df46a6c90afe9efc5304058,Latte Art,"{'compound_code': 'W9C4+QG Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C4+QG'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",4.0,59.92192000000001,30.35625409999999,['Лиговский проспект'],0.1423524257200008,17,16,26,28,95,0,20.0,2.2435263043745435
22c7e7a8fa17a0afde6653a29754371e58d7e99a,Лофт-Пространство Com.nata,"{'compound_code': 'W9F7+74 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9F7+74'}",,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",96.0,59.9232007,30.3627771,['Лиговский проспект'],0.502203041083497,36,21,19,38,95,0,422.40000000000003,2.468508114357351
f403efa2388c0d4d5b422e2d4de0239399c30114,Delo V Chaye,"{'compound_code': 'W9F7+C3 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9F7+C3'}",,4.6,"['cafe', 'food', 'point_of_interest', 'establishment']",10.0,59.9235003,30.362663,['Лиговский проспект'],0.5159783014748426,38,21,22,41,98,0,46.0,2.446528209040704
fbc7ba526e86d0e812aa28fa005604e2f5b1f49d,"Bufet""","{'compound_code': 'W9F7+H4 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9F7+H4'}",,4.4,"['cafe', 'food', 'point_of_interest', 'establishment']",11.0,59.92392659999999,30.362813899999995,['Лиговский проспект'],0.5519958344541142,40,20,22,45,103,0,48.400000000000006,2.431173169009495
b058805521c590f3d8cf96661345c44583d9664b,Kafe Stolovaya,"{'compound_code': 'W99C+R5 Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW99C+R5'}",,3.7,"['cafe', 'food', 'point_of_interest', 'establishment']",34.0,59.9195057,30.3704764,['Площадь Александра Невского-1'],0.8610717105702551,8,2,6,8,16,0,125.80000000000001,3.0501144241104647
af6461eb2910503f38f08a99a6eb56a140e78aec,Dini Di Cafe,"{'compound_code': 'W9CC+QG Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9CC+QG'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",1.0,59.9219561,30.3712821,['Площадь Александра Невского-1'],0.7073635955874106,17,8,11,17,44,0,5.0,2.952518822033374
dc93ac6cae9661357e0ab0cc1e2b60c3a0be55e4,MOM'S Bar,"{'compound_code': 'W9C5+4P Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9C5+4P'}",,4.8,"['cafe', 'food', 'point_of_interest', 'establishment']",5.0,59.9203524,30.35933470000001,['Лиговский проспект'],0.2329384092264448,11,12,21,14,84,0,24.0,2.4868189628139605
ece169bdec00d17021356643f44133dfa9848fb2,Antikafe Tipichnyy Piter,"{'compound_code': 'W9CM+XQ Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9CM+XQ'}",,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",306.0,59.9224601,30.38441610000001,['Площадь Александра Невского-1'],0.14271765019766566,21,2,12,19,24,0,1254.6,3.5990435232277656
a981bf8c500580d7af3afc930cfefe056892474c,"""Osoznannyy Piter"" Tsentr Razvitiya Lichnosti, Antikafe ""Osoznannyy Piter""","{'compound_code': 'W9CM+XQ Tsentralny District, Saint Petersburg, Russia', 'global_code': '9GFGW9CM+XQ'}",,4.1,"['cafe', 'food', 'point_of_interest', 'establishment']",67.0,59.92245539999999,30.38443749999999,['Площадь Александра Невского-1'],0.14365027436638422,21,2,12,19,24,0,274.7,3.6003489185949493
ffbe2816bfa9408b38b933b399ab19da1326c516,Zakusochnaya,"{'compound_code': 'WC83+26 Nevsky District, Saint Petersburg, Russia', 'global_code': '9GFGWC83+26'}",,2.0,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.91504899999999,30.4030625,['Площадь Александра Невского-1'],1.4404000787221278,2,2,5,2,8,0,6.0,4.886576330838795
f67214ca0e379efd00107b3e7994019641766d4b,"Na Rizhskoy, Kafe","{'compound_code': 'WCC9+X9 Krasnogvardeyskiy, Saint Petersburg, Russia', 'global_code': '9GFGWCC9+X9'}",2.0,3.7,"['cafe', 'food', 'point_of_interest', 'establishment']",48.0,59.92241219999999,30.41842159999999,['Новочеркасская'],0.8299044082236476,1,0,5,2,14,0,177.60000000000002,5.416223798804807
c978061e5196624cea581ec5c6cc7ed0a17173ed,Shaverma,"{'compound_code': 'WCFC+52 Krasnogvardeyskiy, Saint Petersburg, Russia', 'global_code': '9GFGWCFC+52'}",,2.4,"['cafe', 'food', 'point_of_interest', 'establishment']",8.0,59.92289470000001,30.4200425,['Новочеркасская'],0.8202350766901297,1,0,5,2,15,0,19.2,5.4915904640751405
d221986e941f2d46aa9646ff74961c55ba2b318c,Timosha,"{'compound_code': 'WCC8+FH Krasnogvardeyskiy, Saint Petersburg, Russia', 'global_code': '9GFGWCC8+FH'}",,4.8,"['cafe', 'food', 'point_of_interest', 'establishment']",4.0,59.92123399999999,30.416455,['Новочеркасская'],0.9234191827113316,1,0,3,2,14,0,19.2,5.34366460297125
fbbd924baedfabb2d42912506517b7dae34bcbfb,"Kayut-Kompaniya, Kafe-Restoran","{'compound_code': 'WCC8+PG Krasnogvardeyskiy, Saint Petersburg, Russia', 'global_code': '9GFGWCC8+PG'}",,3.0,"['cafe', 'food', 'point_of_interest', 'establishment']",2.0,59.92181300000001,30.416312,['Новочеркасская'],0.8587171477964894,1,0,3,2,14,0,6.0,5.318823236048708
6c56467534e5aecd084c819d1450e34c6451c710,Kofeynya Pesok,"{'compound_code': 'WC89+FF Nevsky District, Saint Petersburg, Russia', 'global_code': '9GFGWC89+FF'}",,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",4.0,59.916176899999996,30.418659,['Новочеркасская'],1.5001659145260473,1,0,0,2,9,0,20.0,5.638035151081885
bedc556febb082c75b85bb1a614fcf481e38946c,"Badis, Cafes","{'compound_code': 'WCFR+2Q Nevsky District, Saint Petersburg, Russia', 'global_code': '9GFGWCFR+2Q'}",1.0,2.7,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,59.9226207,30.44193400000001,['Ладожская'],1.1025942585184176,2,0,2,0,7,0,8.100000000000001,6.69487670614473
